category_id,product_type,food_drink_filter,category_filter,category_type_filter,website,product_name,brand_name,description,bar_code,weight,price_mrp,price_post_discount,user_email,image,ingredient_list,fruit_veg,nutritional,energy,carbohydrate,fibre,protein,total_fat,saturate,monosaturated_fat,polyunsaturated_fat,trans_fat,fatty_acid,vit_a,vit_c,vit_d,vit_b6,vit_b12,vit_b9,calcium,iron,magnesium,zinc,iodine,cholestrol,sodium,fat,total_sugar,mono_unsaturated_fat,data_check,veg_and_nonveg,gluteen_free,added_sugar,artificial_preservative,organic,vegan_product,egg,fish,shellfish,tree_nuts,peanuts,wheat,soyabean
Packaged Foods,Solid,Food,"Soups, Stews & Chillis","Soups, Stews & Chillis",Amazon,Japanese Choice Chicken Miso Soup,Japanese Choice,Japanese Choice,B08WG18ZTC,,,,,https://m.media-amazon.com/images/I/61rvv0zdE1L._SL1000_.jpg,,,Per 100g,269,2.8,2.2,1.7,0.4,,0,,,0,,,,,,,,,,,,,8030,,33,,Green,NON-VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,Tasty Nibbles Ready to Eat Sardine Curry,Tasty Nibbles,Tasty Nibbles,B08WRDHZM9,,,,,https://m.media-amazon.com/images/I/71oK9bx2+0L._SL1500_.jpg,,,Per 100g,150,6,5,10,20,,,,,,,,,,,,,,,,,750,2400,,0,,Green,NON-VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,Tasty Nibbles Ready to Eat Fish Kappa Biriyani,Tasty Nibbles,Tasty Nibbles,8910000000000,,,,,https://m.media-amazon.com/images/I/51k6+mMcpPL.jpg,,,Per 100g,180,34,10,3.6,8,,,,,,,,,,,,,,,,,,360,,2,,Green,NON-VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,Mealsumm Instant Sambar Mix,Mealsumm,Mealsumm,B08XY3KCKK,,,,,https://m.media-amazon.com/images/I/71EKM4HzqIL._SL1500_.jpg,,,Per 100g,324.23,57.84,3.37,15.14,3.59,0.56,,,0,,,,,,,,,,,,,,,,4.49,,Green,VEG,,,,,,NO,NO,NO,YES,YES,NO,NO
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,Just2Eat Chicken Peshawari,Just2Eat,Just2Eat,B0921VNQPT,,,,,https://m.media-amazon.com/images/I/81-Iux5GwIS._SL1500_.jpg,,,Per 100g,196,0,,29.95,7.72,2.172,,,,,,,,,,,,,,,,,390,,0,,Green,NON-VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,Just2Eat Butter Chicken,Just2Eat,,B078TG87N9,,,,,https://m.media-amazon.com/images/I/61O+mBrS+3L._SX679_.jpg,,,Per 100g,225.88,4.7,,14.11,17.05,5.88,,,,,,,,,,,,,,,,,505.88,,1.17,,Green,NON-VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,Just2Eat Chicken Tikka Masala,Just2Eat,,B078TGF15K,280 Grams,,,,https://m.media-amazon.com/images/I/61X7OZ7Kf-L._SX679_.jpg,,,Per 100g,525,28,,19,15,7,,,,,,,,,,,,,,,,,700,,15,,Green,NON-VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,Just2Eat Chicken Kolhapuri,Just2Eat,,B078TGFY4H,280 Grams,,,,https://m.media-amazon.com/images/I/6193TdOx1WL._SX679_.jpg,,,Per 100g,263.6,7.56,,31.79,29.29,10,,,,,,,,,,,,,,,,,145,,3.93,,Green,NON-VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,Dryfii  Chole,DRYFII,DRYFII,B0951C2W8T,,,,,https://m.media-amazon.com/images/I/71MnzX1v1BS._SL1500_.jpg,,,Per 100g,497.8,56.9,,11.3,25,2.5,,,0.1,,,,,,,,,,,,,,,,,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,Mommy Made It Mix Veg,Mommy Made it,Mommy Made it,B0953J567J,,,150,,https://m.media-amazon.com/images/I/81iACvqYWfS._SL1500_.jpg,,,Per 100g,430,60,9,21,12,3,,,0,,,53,0,,,,42,,,,,,1353,,10,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,Mommy Made It  Veg Kolhapuri,Mommy Made it,Mommy Made it,B0953KHFPS,,,150,,https://m.media-amazon.com/images/I/81V29LqtmYS._SL1500_.jpg,,,Per 100g,381,63,21,9,10,2,,,0,,326,,,,,,49,,,,,,412,,5,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,Mommy Made It Instant Ready to Eat|Cook Readymade Freeze Palak Gravy (Nett WT.50 Gm) Fresh Vegetarian Meal for Camping Travel and Hostel|Rehydrated WT. 250 GM,Mommy Made it,Mommy Made it,B0953KV7MR,,,150,,https://m.media-amazon.com/images/I/81oboW9FJaS._SL1500_.jpg,,,Per 100g,424,61,12,49,9,2,,,0,,12.88,37,,,,,20,,,,,,1025,,6,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,Mommy Made It  Pav Bhaji,Mommy Made it,Mommy Made it,B0953L1JJ2,,,100,,https://m.media-amazon.com/images/I/815GUXfTbUS._SL1500_.jpg,,,Per 100g,358,64,12,14,5,1,,,,,376,3,0,,,,32,,,,,,398,,13,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,Mommy Made It  Dal Tadka,Mommy Made it,Mommy Made it,B0953T99TL,,,100,,https://m.media-amazon.com/images/I/81n28ucrxbS._SL1500_.jpg,,,Per 100g,424,62,14,24,9,2,,,0,,,39,,,,,39,,,,,,1085,,6,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,Dryfii Pure  Chole,DRYFII,DRYFII,B095PRKX33,,,,,https://m.media-amazon.com/images/I/71Wvxa38vsS._SL1500_.jpg,,,Per 100g,497.8,56.9,,11.3,25,2.5,,,0.1,,,,,,,,,,,,,,,,0.4,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,Possible Quinoa Dal Dosa Mix,Possible,Possible,B095X18LF9,600 Grams,600,357,,https://images-na.ssl-images-amazon.com/images/I/51le2MLGqyL.jpg,,,Per 100g,356.7,64.7,14.8,22,1.1,0.2,0.2,0.7,0,,,,,,,,,,,,,,,,0,,Green,VEG,,NO,NO,,,NO,NO,NO,NO,NO,NO,NO
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,Dryfii  Chole,DRYFII,DRYFII,B096B4T9J9,,,,,https://m.media-amazon.com/images/I/71kO2i-dTXS._SL1500_.jpg,,,Per 100g,497.8,56.9,,11.3,25,2.5,,,0.1,,,,,,,,,,,,,,,,0.4,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,Eats Guroos Mango Dhal Mix,Eats Guroos,Eats Guroos,B097NXZXZM,,,200,,https://m.media-amazon.com/images/I/71TdmqYcT5S._SL1500_.jpg,,,Per 100g,413.51,62.24,,18.66,9.99,1.25,,,,,,,,,,,,,,,,,,,4.31,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,HYE FOODS Camel Milk Powder,HYE FOODS,,B097PT2M4R,,1033,1033,,https://m.media-amazon.com/images/I/61nWOqBUbfS._SL1500_.jpg,,,per 100g,500,38,,23.5,28.5,17.5,,,,,0,,,,,,,,915,5.3,,,653,,21.5,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,Netra's Instant Dal Fry Ready Mix,Netra's,Netra's,B097QMVJHJ,,,,,https://m.media-amazon.com/images/I/71j+ktMbUiS._SL1500_.jpg,,,Per 100g,384,48.31,6.28,21.49,11.66,2.22,,,0,,,,,,,,24.26,7.86,,,,,1225.74,,0,,Green,VEG,,,,,,NO,NO,NO,YES,YES,YES,NO
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,Keya Gourmet Shell Durum Wheat Semolina Pasta,KEYA,KEYA,B097RQ7Z37,400 Grams,140,95,,https://m.media-amazon.com/images/I/61oOeBlLndS.jpg,"?Durum Wheat Semolina 
",,per 100g,352,75,2.5,12,0.5,0.2,,,0,,,,,,,,,,,,,,2,,0,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,RENTIO Heat N Eat Ragada,RENTIO,RENTIO,B098165N47,,,,,https://m.media-amazon.com/images/I/61vqumDnb1L.jpg,,,Per 100g,176,18,2,7,8,7,,,0,,,,,,,,,,,,,,402,,2,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,"RENTIO Heat N Eat, Ready to eat Gujarati Dal",RENTIO,RENTIO,B0987M93XJ,,,,,https://m.media-amazon.com/images/I/51G564osxbL.jpg,,,Per 100g,114,8.42,4.19,8.49,5.21,1.4,,,0,,0,0,0,,,,,,,,,0,705,,8.57,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,RENTIO Heat N Eat Dal Tadka,RENTIO,RENTIO,B0987T6WWX,,,,,https://m.media-amazon.com/images/I/61ehMaWiKsL.jpg,,,Per 100g,123,20,0.005,6.8,2,1.3,,,0,,,,,,,,,,,,,,705,,1.8,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,RENTIO Heat N Eat Dal Makhani,RENTIO,RENTIO,B0989TZQD7,,,,,https://m.media-amazon.com/images/I/614Ez-OSvBL.jpg,,,Per 100g,152,24,2,8.4,16.9,4.8,,,0,,,,,,,,,,,,,,705,,1,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,Brightcrop Gobindobhog | Jeera Rice Rice,Brightcrop,Brightcrop,B098MN7FCZ,1 KG,199,,,https://m.media-amazon.com/images/I/81zqPlOO0xL.jpg,"?Brightcrop Gobindobhog Rice 1000g [No added color or flavor, Natural, Indigenous Variety] 
",,Per 100g,345.68,77.92,6.5,7.92,0.258,0.087,,,0,,,,,,,,,,,,,0,296.12,,0,,Green,VEG,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,Brightcrop Sona masoori Brown Rice,Brightcrop,Brightcrop,B098MP1W8K,1 KG,195,152,,https://m.media-amazon.com/images/I/610KqiVs58L.jpg,"?Brightcrop Brown Rice, 1000g [No added color or flavor, Natural, Low GI] 
",,Per 100g,352.37,74.53,16.24,8.68,2.17,0.849,,,0,,,,,,,,,,,,,0,762.28,,0,,Green,VEG,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,Brightcrop Red Rice Flour,Brightcrop,Brightcrop,B098TM3QMG,1KG,225,180,,https://m.media-amazon.com/images/I/614mfERYbvL.jpg,"?Brightcrop Red Rice Flour 1KG | [No added color or flavor, Natural] 
",,Per 100g,345.63,76.12,8.04,7.88,1.07,0,,,0,,,,,,,,,,,,,0,0,,0,,Green,VEG,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,Regal Kitchen Basmati Rice + Dal Makhani,REGAL KITCHEN,REGAL KITCHEN,B0998PSBFK,,,,,https://m.media-amazon.com/images/I/814iw3BK-9S._SL1500_.jpg,,,Per 100g,350,56,3,9,10,1,,,0,,,,,0,,,,,,,,,315,,0,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Flavouring Powders,Amazon,NATURE`S GIFT - FOR THOSE WHO CARE`S Lemon powder & Amla Powder,NATURE`S GIFT,,B099FB6RR2,,,,,https://m.media-amazon.com/images/I/71hC60yUvfS._SL1500_.jpg,,,Per 100g,375,25,12.5,0,0,0,,,0,,,,,,,,,,,,,,12.5,,0,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Flavouring Powders,Amazon,Plately - 100% Strawberry Powder,Plately,Plately,B09B4VK5FY,,,,,https://m.media-amazon.com/images/I/51zDPazVnSL._SL1001_.jpg,,,Per 100g,35,5,2,0,0,0,,,0,,,,,,,,11,,,,,,8.3,,3,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,Ready to eat Dhansak Dal by Jumjo,Jumjo,Jumjo,B09BNV8PFH,,,,,https://m.media-amazon.com/images/I/71lfiL81veL._SL1500_.jpg,,,Per 100g,98.8,11.27,,3.17,4.56,1.33,,,0.01,,,,,,,,,,,,,,,,,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,Puramio Instant Breakfast Medu Vada Mix,PURAMIO,PURAMIO,8910000000000,,,,,https://m.media-amazon.com/images/I/71gG1TuvvCL._SL1500_.jpg,,,Per 100g,374,59.3,,21.4,5.7,3,,,0,,,,,,,,,,,,,0,1390,,0,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,Puramio Instant Breakfast Medu Vada Mix,PURAMIO,PURAMIO,B09BR7D78N,,,,,https://m.media-amazon.com/images/I/61TCQId1GdL._SL1500_.jpg,,,Per 100g,374,59.3,,21.4,5.7,3,,,0,,,,,,,,,,,,,0,1390,,0,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,Rasam soup,Myglyindex products,Myglyindex products,B09C2GSD41,,,,,https://m.media-amazon.com/images/I/619kGNzoLwL._SL1500_.jpg,,,Per 100g,140.4,29.6,10.6,5.1,4.2,0.3,,,0,,,,,,,,,,,,,,28.5,,5.6,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,Kings Pure & Natural Crispy Fried Onion,KINGS,KINGS,B09C3P42QB,,,,,https://m.media-amazon.com/images/I/71-AC7CFFzL._SL1500_.jpg,,,Per 100g,400,360,,0,40,0,,,0,,,,,,,,,,,,,0,100,,,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,BowlFul Jain Dal Fry,BOWLFUL,BOWLFUL,B09CMF4ZL8,,,,,https://m.media-amazon.com/images/I/71TyKYLHWXL._SL1500_.jpg,,,Per 100g,479,54.9,5.39,15.71,21.9,11.65,,,0.1,,,,,0,,,,,,,,,1459,,0.46,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,BowlFul Dal Fry,BOWLFUL,BOWLFUL,B09CMFR31B,,,,,https://m.media-amazon.com/images/I/71Q1Vv0ow6L._SL1500_.jpg,,,Per 100g,479,54.9,5.39,15.71,21.9,11.65,,,0.1,,,,,0,,,,,,,,,1459,,0.46,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,BowlFul Dal Makhani,BOWLFUL,BOWLFUL,B09CMHF27W,,,,,https://m.media-amazon.com/images/I/816a3QlTxpL._SL1500_.jpg,,,Per 100g,515,29.6,4.7,5.6,41.6,27.28,,,0,,,,,,,,,,,,,,531,,3.2,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,FOODEASE READY TO EAT DAL MAKHANI,FOODEASE,FOODEASE,B09CQF44PG,,,,,https://m.media-amazon.com/images/I/71ogQ5SDVSL._SL1500_.jpg,,,Per 100g,195.745914,10,0,3,16,0,,,,,,,,,,,,,,,,,0,,1,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,ORGANIC NATION Veg SOYA Chaap in Brine,Organic Nation,Organic Nation,B09D35KZ5H,,,,,https://m.media-amazon.com/images/I/81UtXv2xTNL._SL1500_.jpg,,,Per 100g,108,7.5,,14.6,1.5,0.27,,,,,,,,,,,,,,,,,,,1.8,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,Barilla Pasta Farfalle Durum Wheat,Barilla,Barilla,B09D3DHH9D,500 Grams,249,,,https://m.media-amazon.com/images/I/61H-p3Kf0hL.jpg,,,Per 100g,364,71.2,,12.5,2,0.5,,,,,,,,,,,,,,,,,5,,3.5,,Green,VEG,,YES,,,,,,,,,YES,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,Thanjai Natural Arabic Gum,Thanjai,Thanjai,B09GKM3F4Z,,299,169,,https://images-na.ssl-images-amazon.com/images/I/31X2Uq4bAhL.jpg,,,Per 100g,300,83,83,2,1,0,,,0,,,,,,,,,,,,,,0,,0,,Green,VEG,,,,,,NO,NO,NO,NO,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,Karachi Bakery's Kaju Sticks,Generic,Generic,B09GM9G5YW,200 Grams,300,,,https://m.media-amazon.com/images/I/81Cz8y7WcNL.jpg,,,Per 100g,538,57.28,6.56,,29.98,14.6,,,0,,,,,,,,,,,,,29,,,18.12,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,Habanero Tortilla Wraps,Habanero,Habanero,B09HQKR85N,330 Grams,185,,,https://m.media-amazon.com/images/I/517dwFIYr2L.jpg,,,Per 100g,311,55,,8.3,6.4,3.7,,,0,,,,,,,,,,,,,,500,,6.7,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,Yu Foodlabs Pasta Three Cheese,Yu Foodlabs,,B09JT5GW1S,,,,,https://images-na.ssl-images-amazon.com/images/I/51mAwQUe4tL.jpg,,,Per 100g,452.8571429,53.71428571,13.14285714,15.85714286,19.28571429,12.14285714,,,0.714285714,,,,,,,,,,,,,,1093.428571,,4.714285714,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,Yu Foodlabs Pasta Peri Peri,Yu Foodlabs,,DF424558,400 Grams,380,,,https://images-na.ssl-images-amazon.com/images/I/51mAwQUe4tL.jpg,"Clean Label Foods (Three Cheese): Durum Wheat Pasta, Garlic, Fresh Basil, Spinach, Fresh Cream, Milk, Butter, Parmesan Cheese, English Cheddar, Mozzarella Cheese, Refined Flour, Turmeric, Salt, Black Pepper, White Pepper, Oregano, Chili Flakes, Water, Clean Label Foods (Peri Peri): Durum Wheat Pasta, Fresh Tomatoes, Red Capsicum, Spinach, Garlic, Onions, Paprika, Cashew Nuts, Butter, Fresh Basil, Fresh Cream, Milk, Tomato Puree, Refined Flour, Red Chili Powder, Salt, Black Pepper, Oregano, Chili Flakes, Mint Leaf, Water",,Per 100g,415.3846154,42,16.30769231,16.15384615,20.30769231,11.69230769,,,0.461538462,,,,,,,,,,,,,,1441.846154,,6.615384615,,Green,VEG,NO,NO,,,NO,NO,NO,YES,,YES,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,Nourcery Noodles Masala,NOURCERY,,B09KLQVSFY,150 Grams,348,195,,https://m.media-amazon.com/images/I/91T3DhixsbL.jpg,"?White corn flour, ginger powder, sugar, amchur powder, Garlic powder, Onion powder, Corn starch, Garam masala powder black pepper powder.",,Per 100g,402,58.9,0,9.2,14.4,0,,,0,,,,,,,,,,,,,,0,,1.2,,Green,VEG,,YES,,,,NO,NO,NO,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,Thanjai Natural Arabic Gum,Thanjai Natural,,B09L8K737G,,399,249,,https://images-na.ssl-images-amazon.com/images/I/41m3Uk+VeVL.jpg,Acacia,,Per 100g,300,83,83,2,1,0,,,0,,,,,,,,,,,,,,0,,1,,Green,VEG,,,,,,NO,NO,NO,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,InstaDiet  dinner choley paneer,INSTADIET,,B09LVFGF46,,,,,https://m.media-amazon.com/images/I/519KdIYhTfL._SX679_.jpg,,,Per 100g,70,8.55,2.95,3.47,2.53,0.9,,,,,,,,,,,,,,,,,138.18,,1.27,,Green,VEG,,,,,,NO,NO,NO,NO,NO,NO,NO
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,InstaDiet  dinner veg khichidi,INSTADIET,,DF5568469,,,,,https://m.media-amazon.com/images/I/51dvvPffULL._SX679_.jpg,,,Per 100g,25,3.72,1.15,1.18,0.5,0.231,,,,,,,,,,,,,,,,,137.8,,0,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,InstaDiet  dinner makhani paneer,INSTADIET,,DF58554128,,,,,https://m.media-amazon.com/images/I/51JkiFDjlSL._SX679_.jpg,,,Per 100g,90,5.56,1.02,5.6,4.86,2.68,,,,,,,,,,,,,,,,,32.91,,0.016,,Green,VEG,,,VEG,,,NO,NO,NO,NO,NO,NO,NO
Packaged Foods,Solid,Food,Pasta & Noodles,Noodles,Amazon,Thanjai Natural Wheat Noodles,Thanjai Natural,,B09M73STWT,180 Grams,299,88,,https://m.media-amazon.com/images/I/71pV6Q6Vy3L.jpg,,,Per 100g,345,76,,8,15,0,,,,,,,,,,,,,,,,,0,,0,,Green,VEG,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,InstaDiet  dinner highay chicken curry,INSTADIET,,B09M8652CP,,,,,https://m.media-amazon.com/images/I/51TfVdX7y8L._SX679_.jpg,,,Per 100g,167.44,2.75,,12.92,11.64,4.21,,,,,,,,,,,,,,,,,206.8,,1.43,,Green,NON-VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,InstaDiet lunch Dal Tadka,INSTADIET,InstaDiet,df578524,,,,,https://m.media-amazon.com/images/I/51hr7cWj+GL._SX679_.jpg,,,Per 100g,25,3.72,1.15,1.18,0.5,0.231,,,,,,,,,,,,,,,,,137.8,,0,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,Blue Tribe - Plant Based Chicken Keema,BLUETRIBE,BLUETRIBE,8910000000000,,,,,https://m.media-amazon.com/images/I/71zS4UsXNML._SL1500_.jpg,,,Per 100g,172.7,10.6,7.11,20.2,7.15,1.31,,,0,,,,,,,,,,,,,0.1,8.53,,2.37,,Green,VEG,,,VEG,,,NO,NO,NO,NO,NO,NO,YES
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,Kush Gold Rice Idli Instant Mix,Kush Gold,Kush Gold,B09MPP471T,499 Grams,250,190,,https://m.media-amazon.com/images/I/61w-z+h1AVL.jpg,"?Rice Flour, Urad Dal, Sodium-Bicarbonate, Citric Acid, Common Salt, Fenugreek Powder, Sugar",,Per 100g,390.1,63.1,,12,8,0.8,,,,,,,,,,,,,,,,,,,0,,Green,VEG,,YES,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,Kush Gold Rice Idli Instant Mix,"Kush Gold 
","?Kush Gold 
",B09MPPYZX6,1Kg,500,330,,https://m.media-amazon.com/images/I/61jqaRYD9QL.jpg,"?Rice Flour, Urad Dal, Sodium-Bicarbonate, Citric Acid, Common Salt, Fenugreek Powder, Sugar 
",,Per 100g,390.1,63.1,,12,8,0.8,,,,,,,,,,,,,,,,,,,0,,green,VEG,,NO,,,,NO,NO,NO,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,Kush Gold Rice Dosa Instant Mix,Kush Gold,?Kush Gold,B09MQLRQD1,500g,250,215,,https://m.media-amazon.com/images/I/612u5DGyVKL.jpg,"?Rice Flour, Urad Dal Flour, Wheat Flour, Salt. Citric Acid, Sodium Bicarbonate, Fenugreek seeds powder 
",,Per 100g,120,17,,2.5,3,1,,,,,,,,,,,,,,,,,,,0,,Green,VEG,NO,NO,NO,NO,,NO,NO,NO,YES,NO,YES,NO
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,OUI Signature Edition Carbon Black Cocoa Powder,OUI,OUI,B09N7B7NH9,1 Kilograms,950,826.09,,https://m.media-amazon.com/images/I/71Z+asijhvL.jpg,,,Per 100g,400,60,24,21,10,7.3,,,0,,,,,,,,,,,,,,35,,1,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,OUI Signature Edition Ruby Red Cocoa Powder,OUI,OUI,B09N7BCLBG,1 Kilograms,750,652.17,,https://m.media-amazon.com/images/I/71QxQc7UKRL.jpg,,,Per 100g,400,61,20,24,11,7.3,,,0,,,,,,,,,,,,,,35,,2,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,Brightcrop Corn Daliya,Brightcrop,Brightcrop,B09NPTGLQ9,,,,,https://m.media-amazon.com/images/I/81Kl4MV5QkL._SL1500_.jpg,,,Per 100g,364.96,74.26,7.3,9.42,4.74,0,,,0,,,,,,,,,,,,,,0,,0,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Pasta & Noodles,Pasta,Amazon,Yu Foodlabs Pasta,Yu Foodlabs Pasta,,DF5578875,,,,,https://m.media-amazon.com/images/I/51yj7VJudHL.jpg,,,Per 100g,452.8571429,53.71428571,13.14285714,15.85714286,19.28571429,12.14285714,,,0.714285714,,,,,,,,,,,,,,1093.428571,,4.714285714,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Pasta & Noodles,Pasta,Amazon,Yu Foodlabs Pasta,Yu Foodlabs Pasta,Yu Foodlabs,B09NPTGLQ9,800 GMS,370,,,https://m.media-amazon.com/images/I/51yj7VJudHL.jpg,"?Clean Label Foods (Three Cheese): Durum Wheat Pasta, Garlic, Fresh Basil, Spinach, Fresh Cream, Milk, Butter, Parmesan Cheese, English Cheddar, Mozzarella Cheese, Refined Flour, Turmeric, Salt, Black Pepper, White Pepper, Oregano, Chili Flakes, Water, Clean Label Foods (Peri Peri): Durum Wheat Pasta, Fresh Tomatoes, Red Capsicum, Spinach, Garlic, Onions, Paprika, Cashew Nuts, Butter, Fresh Basil, Fresh Cream, Milk, Tomato Puree, Refined Flour, Red Chili Powder, Salt, Black Pepper, Oregano, Chili Flakes, Mint Leaf, Water 
",,Per 100g,415.3846154,42,16.30769231,16.15384615,20.30769231,11.69230769,,,0.461538462,,,,,,,,,,,,,,1441.846154,,6.615384615,,Green,VEG,NO,NO,,,NO,NO,NO,YES,,YES,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,NATURE'S Precious Gift - Cheddar Cheese Powder,NATURE'S Precious Gift,,B09PBGYF66,,,,,https://m.media-amazon.com/images/I/71+LkPnVsRL._SL1500_.jpg,,,Per 100g,404,3.1,0,23,33,19,,,,,0,,,,,,,,,,,,653,,0.5,,Green,VEG,,,,,,,,,,,,
